start,end,duration,speaker,language,text,confidence
1030.0,1034.0,4.0,SPEAKER_06,de,Marketing ist wie ein Flughafen.,0.1701
1035.0,1037.0,2.0,SPEAKER_09,de,Ich werde in den Sales kommen.,0.1701
1038.0,1040.0,2.0,SPEAKER_09,de,Danke Christian.,0.1701
1040.0,1044.0,4.0,SPEAKER_09,de,"Meine Worker bei Casino, alle Use-Cases sind getestet.",0.3414
1045.0,1055.0,10.0,SPEAKER_09,de,"Das bedeutet, jetzt kann ich alle E-Mails oder die updated E-Mails im Proud",0.3414
1056.0,1057.0,1.0,SPEAKER_09,de,Deployment machen können.,0.3414
1058.0,1061.0,3.0,SPEAKER_09,de,"Was fehlt, sind noch drei Aufgaben.",0.3414
1062.0,1064.0,2.0,SPEAKER_09,de,Das wird der nächste Worker erledigt.,0.3414
1065.0,1069.0,4.0,SPEAKER_09,de,Auch von den Canvas-App-Updates sind Bending.,0.3414
1070.0,1072.0,2.0,SPEAKER_09,de,"Das ist auch von Mr. Worker,",0.2166
1073.0,1075.0,2.0,SPEAKER_09,de,weil wir es noch nicht getestet haben.,0.2166
1076.0,1080.0,4.0,SPEAKER_09,de,"Bei Gats completes my tasks, das ist fertig",0.2166
1081.0,1084.0,3.0,SPEAKER_09,de,"und ist vorbereitet,",0.2166
1085.0,1088.0,3.0,SPEAKER_09,de,und ist bereit für die nächste Woche Handelwork.,0.2166
1089.0,1092.0,3.0,SPEAKER_09,de,Diese Projekte sind fest abgeschlossen.,0.2166
1094.0,1097.0,3.0,SPEAKER_09,de,"Bei ListBlick, E-Mobility, Completion, Spending-Tasken,",0.2166
1097.0,1100.0,3.0,SPEAKER_09,de,"das haben wir alles, dieses Worker gemarkt,",0.2641
1101.0,1104.0,3.0,SPEAKER_09,de,"DCP Proud Deployment,",0.2641
1105.0,1108.0,3.0,SPEAKER_09,de,"heute und gestern haben wir das Power BI anpassen gemarkt,",0.2641
1109.0,1110.0,1.0,SPEAKER_09,de,"Power BI Report,",0.2641
1111.0,1114.0,3.0,SPEAKER_09,de,und für nächste Woche das Wartezeit des Broad-Releases,0.2641
1115.0,1116.0,1.0,SPEAKER_09,de,nach dem User-Test.,0.2641
1117.0,1120.0,3.0,SPEAKER_09,de,Ansonsten haben wir auch bei Lupus-Alphabition,0.2641
1120.0,1123.0,3.0,SPEAKER_09,de,"Changes in der Power BI Report gemarkt,",0.25
1124.0,1127.0,3.0,SPEAKER_09,de,"und für nächste Woche,",0.25
1128.0,1131.0,3.0,SPEAKER_09,de,die User-Test-Users,0.25
1132.0,1137.0,5.0,SPEAKER_09,de,"machen all die Test-Tests für drei Dashboards,",0.25
1138.0,1140.0,2.0,SPEAKER_09,de,"und wenn es dann kommt,",0.25
1141.0,1143.0,2.0,SPEAKER_09,de,dann bin ich dafür supportiert.,0.25
1144.0,1146.0,2.0,SPEAKER_09,de,Das war es von der Projekte.,0.25
1147.0,1149.0,2.0,SPEAKER_09,de,Warum bin ich der beste dieser Woche?,0.25
1150.0,1153.0,3.0,SPEAKER_09,de,Wir haben alle Test- und Marketing-Uskases,0.2951
1154.0,1156.0,2.0,SPEAKER_09,de,"von bei Casino abgeschlossen,",0.2951
1157.0,1161.0,4.0,SPEAKER_09,de,und die Kunden sind auch happy.,0.2951
1163.0,1166.0,3.0,SPEAKER_09,de,Die Kunden können auch selbst,0.2951
1167.0,1170.0,3.0,SPEAKER_09,de,"Customer Journeys, E-Mails und Segments",0.2951
1171.0,1173.0,2.0,SPEAKER_09,de,bilden können.,0.2951
1174.0,1175.0,1.0,SPEAKER_09,de,"So ja,",0.2951
1175.0,1178.0,3.0,SPEAKER_09,de,und warten bis nach zwei Wochen,0.3132
1179.0,1181.0,2.0,SPEAKER_09,de,für die Goal Life bei Casino.,0.3132
1182.0,1185.0,3.0,SPEAKER_09,de,"Ich bin happy, dass wir das wieder jobben.",0.3132
1186.0,1187.0,1.0,SPEAKER_09,de,Das war es.,0.3132
1189.0,1190.0,1.0,SPEAKER_02,de,"Fabi, nice.",0.3132
1191.0,1192.0,1.0,SPEAKER_02,de,Danke Deploy.,0.3132
1194.0,1197.0,3.0,SPEAKER_06,de,"Gut, was habe ich mir diese Woche vorgenommen,",0.3132
1198.0,1200.0,2.0,SPEAKER_06,de,"zehn Minuten jeden Morgen zu nehmen,",0.3132
1201.0,1202.0,1.0,SPEAKER_06,de,um mein Tag zu strukturieren,0.3132
1202.0,1205.0,3.0,SPEAKER_06,de,"und die wichtigen Dinge aufzuschreiben,",0.3874
1206.0,1208.0,2.0,SPEAKER_06,de,die den Tag übergetan werden müssen.,0.3874
1209.0,1211.0,2.0,SPEAKER_06,de,Das hat sehr gut geklappt.,0.3874
1212.0,1214.0,2.0,SPEAKER_06,de,Ich habe meistens fünf Minuten gebraucht.,0.3874
1215.0,1218.0,3.0,SPEAKER_06,de,"Die wichtigen Dinge habe ich dann oftmals abgeschlossen,",0.3874
1219.0,1222.0,3.0,SPEAKER_06,de,"aber natürlich kann dann auch sehr viel dringend das dazwischen,",0.3874
1223.0,1224.0,1.0,SPEAKER_06,de,"was hinzugefügt wurde,",0.3874
1225.0,1228.0,3.0,SPEAKER_06,de,"aber es hat trotzdem geholfen, den Tag zu strukturieren",0.3874
1228.0,1230.0,2.0,SPEAKER_06,de,und einen Hickchen dahinter zu machen.,0.3725
1231.0,1232.0,1.0,SPEAKER_06,de,Das ist wirklich gut.,0.3725
1233.0,1235.0,2.0,SPEAKER_06,de,Das werde ich auf jeden Fall so beibehalten.,0.3725
1236.0,1238.0,2.0,SPEAKER_06,de,"Bei Blanzee war mein Ziel,",0.3725
1239.0,1242.0,3.0,SPEAKER_06,de,die Barak of the Mons E-Mail Templates zu erstellen,0.3725
1243.0,1244.0,1.0,SPEAKER_06,de,in zehn verschiedenen Sprachen.,0.3725
1245.0,1246.0,1.0,SPEAKER_06,de,Das habe ich getan.,0.3725
1247.0,1249.0,2.0,SPEAKER_06,de,"Sie sind leider nur noch nicht fertig,",0.3725
1250.0,1253.0,3.0,SPEAKER_06,de,"weil Christian eine kleine Änderung notwendig gemacht hat,",0.3725
1254.0,1255.0,1.0,SPEAKER_06,de,"was sehr, sehr gut ist,",0.3725
1255.0,1257.0,2.0,SPEAKER_06,de,"und die Ergebnisse sind sehr, sehr gut aus.",0.4026
1258.0,1260.0,2.0,SPEAKER_06,de,Ich muss nur einfach nochmal an jedes Template dran.,0.4026
1261.0,1263.0,2.0,SPEAKER_06,de,Ich bin nicht gewohnt aus Marketing.,0.4026
1264.0,1265.0,1.0,SPEAKER_06,de,"Sonst habe ich mir vorgenommen,",0.4026
1266.0,1268.0,2.0,SPEAKER_06,de,die Gated Content Formulare abzudelten.,0.4026
1269.0,1270.0,1.0,SPEAKER_06,de,"Da haben wir zwei neue Felder erstellt,",0.4026
1271.0,1272.0,1.0,SPEAKER_06,de,"zwei Option Set Felder,",0.4026
1273.0,1274.0,1.0,SPEAKER_06,de,"die dann zusammengenommen,",0.4026
1275.0,1277.0,2.0,SPEAKER_06,de,auch einen sogenannten Jobtitel ergeben.,0.4026
1278.0,1280.0,2.0,SPEAKER_06,de,"Es gibt eine Logik, die aus Job Level",0.4026
1281.0,1282.0,1.0,SPEAKER_06,de,"und dem Department,",0.4026
1282.0,1284.0,2.0,SPEAKER_06,de,die den Jobtitel zusammensetzen.,0.4317
1285.0,1287.0,2.0,SPEAKER_06,de,"Wenn du, keine Ahnung, Head-of bist",0.4317
1288.0,1289.0,1.0,SPEAKER_06,de,"und dein Department in Marketing ist,",0.4317
1290.0,1292.0,2.0,SPEAKER_06,de,"bekommst du den Jobtitel Head-of Marketing,",0.4317
1293.0,1294.0,1.0,SPEAKER_06,de,"bei denen gesetzt, standardmäßig.",0.4317
1295.0,1296.0,1.0,SPEAKER_06,de,Diese Logik muss noch implementiert werden.,0.4317
1297.0,1298.0,1.0,SPEAKER_06,de,Die Felder sind jetzt aber schon da,0.4317
1299.0,1300.0,1.0,SPEAKER_06,de,und auch schon in den Formularen.,0.4317
1301.0,1303.0,2.0,SPEAKER_06,de,"Gleichzeitig hat Tatschen mir da auch geholfen,",0.4317
1304.0,1305.0,1.0,SPEAKER_06,de,"noch mal über jedes Formular drüber zu bügeln,",0.4317
1306.0,1307.0,1.0,SPEAKER_06,de,"weil wir nicht nur Leads erstellen,",0.4317
1308.0,1309.0,1.0,SPEAKER_06,de,sondern Leads und Kontakte,0.4317
1310.0,1311.0,1.0,SPEAKER_06,de,mit verschiedenen Matching Rules.,0.4317
1312.0,1313.0,1.0,SPEAKER_06,de,"Das ist eine Notwendigkeit daraus ergeben,",0.3827
1314.0,1315.0,1.0,SPEAKER_06,de,dass wir jedes Feld austauschen.,0.3827
1316.0,1317.0,1.0,SPEAKER_06,de,Bist du damit eigentlich schon durch?,0.3827
1318.0,1322.0,4.0,SPEAKER_06,de,"Zehn kleine Formularen, diese Skripte.",0.3827
1323.0,1325.0,2.0,SPEAKER_06,de,Das ist schon mal gut.,0.3827
1326.0,1327.0,1.0,SPEAKER_06,de,"Auch ein Grund, warum ich der Beste bin,",0.3827
1328.0,1330.0,2.0,SPEAKER_06,de,"weil das erste Formular auf der Webseite drauf ist,",0.3827
1331.0,1332.0,1.0,SPEAKER_06,de,"aktuell nur auf einer Test-Webseite,",0.3827
1333.0,1334.0,1.0,SPEAKER_06,de,"aber ein kleiner Step für uns,",0.3827
1335.0,1336.0,1.0,SPEAKER_06,de,"ein großer Fan Kunden,",0.3827
1337.0,1339.0,2.0,SPEAKER_06,de,"die hat gesagt, wow, das hat schon Angst.",0.3827
1339.0,1343.0,4.0,SPEAKER_06,de,Auf jeden Fall war für sie ein cooler Moment.,0.3955
1344.0,1346.0,2.0,SPEAKER_06,de,"Bei FPM, Dank Sergi, ist die Schnittstelle",0.3955
1347.0,1350.0,3.0,SPEAKER_06,de,in Richtung BW ins Produktivsystem übertragen worden.,0.3955
1351.0,1354.0,3.0,SPEAKER_06,de,Ich habe da jetzt heute Morgen mit Lea zusammen,0.3955
1355.0,1359.0,4.0,SPEAKER_06,de,"die Interface Configuration, also über Tragen von Test auf Prot",0.3955
1360.0,1361.0,1.0,SPEAKER_06,de,und das Ganze auch schon getestet.,0.3955
1362.0,1363.0,1.0,SPEAKER_06,de,Sie schaut sich jetzt die Daten an,0.3955
1364.0,1367.0,3.0,SPEAKER_06,de,und ab dem Zeitpunkt können die SAP-Developer,0.3955
1367.0,1369.0,2.0,SPEAKER_06,de,"die Daten aus dem System ziehen,",0.4299
1370.0,1371.0,1.0,SPEAKER_06,de,weil die quasi sowas wie Power BI haben.,0.4299
1372.0,1374.0,2.0,SPEAKER_06,de,"Also die haben im Endeffekt einen Data Lake,",0.4299
1375.0,1378.0,3.0,SPEAKER_06,de,wo sie die CM-Daten und SAP-Daten miteinander verheiraten,0.4299
1379.0,1380.0,1.0,SPEAKER_06,de,und visuell aufbereiten.,0.4299
1381.0,1383.0,2.0,SPEAKER_06,de,"Genau, das funktioniert jetzt.",0.4299
1384.0,1386.0,2.0,SPEAKER_06,de,"Gleichzeitig habe ich einen Termin wahrgenommen,",0.4299
1387.0,1388.0,1.0,SPEAKER_06,de,was um den Opportunity-Reback geht.,0.4299
1389.0,1390.0,1.0,SPEAKER_06,de,"Ein Teil von dem, was wir umgesetzt haben,",0.4299
1391.0,1392.0,1.0,SPEAKER_06,de,wird wieder zurückgebaut.,0.4299
1393.0,1394.0,1.0,SPEAKER_06,de,"Also Christian, für dich zum Beispiel,",0.4299
1394.0,1398.0,4.0,SPEAKER_06,de,"ist ein Dialog, der wird wieder entfernt bei FPM.",0.4029
1399.0,1402.0,3.0,SPEAKER_06,de,Da wird jetzt quasi das Forecasting,0.4029
1403.0,1405.0,2.0,SPEAKER_06,de,"und diese Termination wird nicht mehr direkt im CM gemacht,",0.4029
1406.0,1408.0,2.0,SPEAKER_06,de,"sondern in einem Planning Tool,",0.4029
1409.0,1412.0,3.0,SPEAKER_06,de,das quasi mit der SAP-System verknüpft ist,0.4029
1413.0,1416.0,3.0,SPEAKER_06,de,und direkt eben auf die Umsätze zurückgreifen kann.,0.4029
1417.0,1418.0,1.0,SPEAKER_06,de,Macht irgendwie Sinn in dem Moment.,0.4029
1419.0,1422.0,3.0,SPEAKER_06,de,"CM ist dann in dem Moment eben nur noch da bis zu dem Punkt,",0.4029
1422.0,1423.0,1.0,SPEAKER_06,de,wo der Close gemacht wird.,0.3953
1424.0,1425.0,1.0,SPEAKER_06,de,Also Angebot ist unterschrieben,0.3953
1426.0,1428.0,2.0,SPEAKER_06,de,und damit ist die Blendingseite des CMs vorbei.,0.3953
1429.0,1433.0,4.0,SPEAKER_06,de,"Genau, noch ein Grund, warum ich der Beste bin, auch Sport.",0.3953
1434.0,1435.0,1.0,SPEAKER_06,de,Ich werde diese Woche schon zwei Mal im Fitness,0.3953
1436.0,1437.0,1.0,SPEAKER_06,de,und werde auch am Sonntag nochmal gehen.,0.3953
1438.0,1439.0,1.0,SPEAKER_06,de,Da bin ich beim dreimal.,0.3953
1440.0,1441.0,1.0,SPEAKER_06,de,Das habe ich mir auch Ende letzten Jahres,0.3953
1442.0,1443.0,1.0,SPEAKER_06,de,"bei unserer Weihnachtsfalt vorgenommen,",0.3953
1444.0,1448.0,4.0,SPEAKER_06,de,dass ich dreimal dieses Jahr ins Fitness-Studio gehe.,0.3953
1448.0,1451.0,3.0,SPEAKER_06,de,Ich bin auf dem Weg.,0.2313
1452.0,1453.0,1.0,SPEAKER_02,de,Das macht Spaß.,0.2313
1454.0,1455.0,1.0,SPEAKER_02,de,Genau.,0.2313
1456.0,1459.0,3.0,SPEAKER_02,de,"Sonntag, nächste Woche fängt Sebastian an.",0.2313
1460.0,1462.0,2.0,SPEAKER_02,de,Es ist für dich ein Development Trainee.,0.2313
1463.0,1469.0,6.0,SPEAKER_06,de,"Der Idee ist, dass er jetzt hinter Julian sitzen wird,",0.2313
1470.0,1471.0,1.0,SPEAKER_06,de,aber nicht lange.,0.2313
1472.0,1474.0,2.0,SPEAKER_06,de,"Lass uns das sehen, weil das Raum ziemlich laut ist.",0.2313
1474.0,1479.0,5.0,SPEAKER_06,de,"Ich glaube, wir oder Jan haben einen anderen Team in unserem Team.",0.2399
1480.0,1484.0,4.0,SPEAKER_06,de,Aber der Startpunkt wird in Julian's Raum.,0.2399
1485.0,1487.0,2.0,SPEAKER_06,de,"Sonntag, organisatorische Sachen.",0.2399
1488.0,1490.0,2.0,SPEAKER_06,de,Nächste Woche Satschen in Urlaub.,0.2399
1491.0,1492.0,1.0,SPEAKER_06,de,Niemand anderes?,0.2399
1493.0,1494.0,1.0,SPEAKER_06,de,Vokation?,0.2399
1495.0,1496.0,1.0,SPEAKER_02,de,"Nein, ich denke, okay.",0.2399
1497.0,1499.0,2.0,SPEAKER_02,de,"Ich denke, wir sind eine große Gruppe nächste Woche wieder.",0.2399
1500.0,1501.0,1.0,SPEAKER_02,de,Das ist alles.,0.2399
1501.0,1504.0,3.0,SPEAKER_02,de,Ist der neue Joini etwas erfunden?,0.1804
1505.0,1509.0,4.0,SPEAKER_02,de,Er ist ziemlich interessiert in Koding.,0.1804
1510.0,1514.0,4.0,SPEAKER_06,de,Er macht viele Dinge in seiner privaten Lebenszeit.,0.1804
1515.0,1517.0,2.0,SPEAKER_06,de,Er ist Interessant-Developer.,0.1804
1518.0,1520.0,2.0,SPEAKER_06,de,"Ich habe nicht mit ihm gesprochen,",0.1804
1521.0,1522.0,1.0,SPEAKER_06,de,"aber was Norton und Julian gesagt haben,",0.1804
1523.0,1525.0,2.0,SPEAKER_06,de,ist dass er ein bisschen geeky ist.,0.1804
1526.0,1527.0,1.0,SPEAKER_06,de,Er ist ein bisschen geckert.,0.1804
1528.0,1530.0,2.0,SPEAKER_06,de,Er ist ein absoluter Beginner im Koden.,0.0022
1531.0,1544.0,13.0,SPEAKER_06,de,"Aber wir lihat, dass er noch zwischen uns√",0.0022
1545.0,1548.0,3.0,SPEAKER_06,de,durch die هيgende Brosche um zig Grammereye HK,0.0022
1549.0,1551.0,2.0,SPEAKER_06,de,� weiter.,0.0022
1551.0,1558.0,7.0,SPEAKER_06,de,Aber in Oktober Joachim ist mit ihm eine ziemlich gute Erfahrung.,0.162
1558.0,1567.0,9.0,SPEAKER_06,de,"Und auch eine Sache, da ist noch einer, der innerhalb der ganzen Rekruting-Funnel,",0.162
1567.0,1580.0,13.0,SPEAKER_06,de,"der 20 Jahre Erfahrung in IT hat, auch mit 40, und er ist interessiert in Dynamik.",0.162
1580.0,1586.0,6.0,SPEAKER_06,de,"Er macht nicht nur Dynamik, aber ich glaube, Waldemar war wirklich sehr gespannt,",0.2144
1586.0,1589.0,3.0,SPEAKER_02,de,nach dem Rekruting-Test.,0.2144
1589.0,1591.0,2.0,SPEAKER_01,de,Cool.,0.2144
1593.0,1595.0,2.0,SPEAKER_01,de,Gut zu wissen.,0.2144
1595.0,1597.0,2.0,SPEAKER_01,de,Neue Leute.,0.2144
1600.0,1602.0,2.0,SPEAKER_01,de,Okay.,0.2144
1602.0,1604.0,2.0,SPEAKER_01,de,Andere Themen?,0.2144
1610.0,1612.0,2.0,SPEAKER_01,de,Wir treten das Schweigen.,0.3411
1612.0,1615.0,3.0,SPEAKER_06,de,"So, I'll say, enjoy your weekend.",0.3411
1615.0,1617.0,2.0,SPEAKER_06,de,"Good week, Saggy.",0.3411
1617.0,1619.0,2.0,SPEAKER_00,de,Schönes Wochenende.,0.3411
1619.0,1621.0,2.0,SPEAKER_00,de,Nächste Woche.,0.3411
1621.0,1623.0,2.0,SPEAKER_06,de,Schönes Wochenende.,0.3411
1623.0,1625.0,2.0,SPEAKER_01,de,Ciao.,0.3411
